date,forward_pe_proxy,s3_equity,s3_bond,pe_branch,s3_raw_equity,s3_raw_bond
1959-04-30,18.83993468424701,0.9,0.1,rising,0.9,0.1
1959-05-31,18.564102967486537,0.9,0.1,rising,0.9,0.1
1959-06-30,17.88068934643591,0.9,0.1,rising,0.9,0.1
1959-07-31,18.53567442704335,0.9,0.1,rising,0.9,0.1
1959-08-31,18.376292383443943,0.9,0.1,rising,0.9,0.1
1959-09-30,17.597828544071085,0.9,0.1,rising,0.9,0.1
1959-10-31,17.651002425868846,0.9,0.1,rising,0.9,0.1
1959-11-30,17.79169140757367,0.9,0.1,rising,0.9,0.1
1959-12-31,18.401976475077085,0.9,0.1,rising,0.9,0.1
1960-01-31,17.901664294744684,0.9,0.1,rising,0.9,0.1
1960-02-29,17.017655119682928,0.9,0.1,rising,0.9,0.1
1960-03-31,16.74096788600845,0.9,0.1,rising,0.9,0.1
1960-04-30,16.90212792997579,0.9,0.1,rising,0.9,0.1
1960-05-31,16.910229437965356,0.9,0.1,rising,0.9,0.1
1960-06-30,17.753351409672728,0.9,0.1,rising,0.9,0.1
1960-07-31,17.295416386661145,0.9,0.1,rising,0.9,0.1
1960-08-31,17.48504076335723,0.9,0.1,rising,0.9,0.1
1960-09-30,17.097402727827266,0.9,0.1,rising,0.9,0.1
1960-10-31,17.01411974857742,0.9,0.1,rising,0.9,0.1
1960-11-30,17.673354574270924,0.9,0.1,rising,0.9,0.1
1960-12-31,18.097107261917948,0.9,0.1,rising,0.9,0.1
1961-01-31,19.40775574839868,0.9,0.1,rising,0.9,0.1
1961-02-28,20.60290364693921,0.9,0.1,rising,0.8716280636734489,0.128371936326551
1961-03-31,21.66173069041556,0.846714486179888,0.153285513820112,rising,0.8218009086863268,0.1781990913136731
1961-04-30,22.384304113580164,0.7962983172805173,0.2037016827194827,rising,0.7877974534785805,0.2122025465214194
1961-05-31,22.76040176165612,0.7962983172805173,0.2037016827194827,rising,0.7700987406279474,0.2299012593720526
1961-06-30,22.60745710305277,0.7962983172805173,0.2037016827194827,rising,0.7772961363269285,0.2227038636730715
1961-07-31,22.49592262563465,0.7962983172805173,0.2037016827194827,rising,0.7825448176171929,0.2174551823828071
1961-08-31,23.25277047033209,0.7962983172805173,0.2037016827194827,rising,0.7469284484549604,0.2530715515450396
1961-09-30,23.02052063893219,0.7962983172805173,0.2037016827194827,rising,0.757857852285544,0.2421421477144559
1961-10-31,22.923034279376548,0.7962983172805173,0.2037016827194827,rising,0.7624454456763977,0.2375545543236022
1961-11-30,23.57792695917214,0.739114766622873,0.260885233377127,rising,0.7316269666271935,0.2683730333728065
1961-12-31,23.40197727514679,0.739114766622873,0.260885233377127,rising,0.7399069517577981,0.2600930482422019
1962-01-31,22.08002036383068,0.8021166887609094,0.1978833112390906,rising,0.8021166887609094,0.1978833112390906
1962-02-28,21.9620306078765,0.8021166887609094,0.1978833112390906,rising,0.8076691478646353,0.1923308521353647
1962-03-31,21.501128457383075,0.8021166887609094,0.1978833112390906,rising,0.8293586608290318,0.1706413391709682
1962-04-30,20.6120733351131,0.8607370769091486,0.1392629230908514,rising,0.8711965489358542,0.1288034510641458
1962-05-31,18.89432528789585,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-06-30,16.526359529884314,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-07-31,16.827453685699453,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-08-31,17.18679165876823,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-09-30,16.937562063922535,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-10-31,16.189117057692588,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-11-30,17.081673054717232,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1962-12-31,17.594757932560835,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-01-31,18.208368754080777,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-02-28,18.382481055530683,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-03-31,18.24696832235528,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-04-30,18.88498870166077,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-05-31,19.017423214793997,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-06-30,18.628780376830942,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-07-31,17.500785665363118,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-08-31,16.994467609499615,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-09-30,16.861168528616577,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-10-31,16.680456027203988,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-11-30,16.465678805737735,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1963-12-31,16.729753338902384,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-01-31,17.00105187279204,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-02-29,16.97999051757335,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-03-31,17.053262414934803,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-04-30,17.081729166971673,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-05-31,17.016380151552344,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-06-30,16.674459827214115,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-07-31,17.088423745717066,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-08-31,16.61268938774645,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-09-30,16.708859192026935,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-10-31,16.895794079283394,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-11-30,16.8470801579842,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1964-12-31,16.39596555248729,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-01-31,16.63959814043607,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-02-28,16.604480921714835,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-03-31,16.465918272754543,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-04-30,16.49414528749196,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-05-31,16.554076748766335,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-06-30,15.619496214459325,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-07-31,15.479900699534312,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-08-31,15.647218918744835,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-09-30,16.035902812499657,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-10-31,16.1726386378225,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-11-30,16.084181386307318,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1965-12-31,15.794926860385686,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-01-31,15.91538052314186,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-02-28,15.650853711690813,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-03-31,14.840504295522257,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-04-30,15.160475983657845,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-05-31,14.250814022937943,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-06-30,14.002281725025115,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-07-31,13.911397614114394,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-08-31,13.030656917496913,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-09-30,12.53376201599528,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-10-31,12.394241886376069,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-11-30,12.983159353821256,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1966-12-31,13.006349411612572,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-01-31,13.586896776011722,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-02-28,14.140535929878885,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-03-31,14.595739708426462,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-04-30,14.968405802358518,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-05-31,15.364762036345306,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-06-30,15.311605090432256,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-07-31,15.617417672691138,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-08-31,15.903565345861928,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-09-30,16.16710852979801,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-10-31,16.123581457429278,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-11-30,15.601675748719956,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1967-12-31,16.03802072942851,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-01-31,15.89880874616206,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-02-29,15.119260957028713,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-03-31,14.867590422560667,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-04-30,15.984574826094615,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-05-31,16.4448621930276,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-06-30,16.905650511369913,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-07-31,17.012802197110517,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-08-31,16.55365206598992,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-09-30,17.001293155521516,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-10-31,17.31888538095699,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-11-30,17.483460438827368,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1968-12-31,17.563702254745284,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-01-31,16.763367852084976,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-02-28,16.623673119984268,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-03-31,16.207469227436796,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-04-30,16.51497669513664,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-05-31,17.03350728461988,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-06-30,16.13520405790191,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-07-31,15.428520244614871,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-08-31,15.336882777223042,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-09-30,15.364433258146075,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-10-31,15.657390080277551,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-11-30,15.9166504242401,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1969-12-31,15.220774622766209,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-01-31,15.320104289593107,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-02-28,14.94740217124093,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-03-31,15.360301567232144,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-04-30,14.990110532660038,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-05-31,13.352762135320123,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-06-30,13.358406799414016,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-07-31,13.51192245970785,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-08-31,14.041510797585463,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-09-30,15.029325349281578,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-10-31,15.57792858097119,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-11-30,15.790426890976391,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1970-12-31,17.12362660836899,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-01-31,17.674407152770893,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-02-28,18.25265282739646,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-03-31,18.61307951158024,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-04-30,19.15540818267036,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-05-31,18.949471215879345,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-06-30,18.707880845713383,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-07-31,18.670024855421893,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-08-31,18.292842417733144,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-09-30,18.57290306038783,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-10-31,17.882258262229293,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-11-30,16.77972133418929,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1971-12-31,17.652194120843888,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-01-31,18.26979569164676,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-02-29,18.48768763538077,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-03-31,18.807575247783547,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-04-30,18.826855732907443,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-05-31,18.468498697683398,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-06-30,18.35450436409721,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-07-31,18.047232399134597,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-08-31,18.512916395138813,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-09-30,18.077658917345943,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-10-31,17.839540822513175,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-11-30,18.45837133424456,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1972-12-31,18.5693232214219,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-01-31,18.338006399175928,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-02-28,17.140550603127625,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-03-31,16.12951544764814,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-04-30,15.146135582642044,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-05-31,13.995709931436243,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-06-30,13.053213047289264,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-07-31,12.890056023728135,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-08-31,12.38119449079534,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-09-30,12.338511594772704,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-10-31,12.546294086763648,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-11-30,11.391540616430294,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1973-12-31,10.354038282046986,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-01-31,10.38728233432068,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-02-28,10.005755564817909,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-03-31,10.336837523326604,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-04-30,9.659200911656944,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-05-31,9.217679375800962,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-06-30,9.075043364243204,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-07-31,7.828443971969468,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-08-31,7.285216448007735,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-09-30,6.379500658301188,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-10-31,6.527031453971279,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-11-30,6.798395132706504,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1974-12-31,6.408272364204767,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-01-31,7.04911864343386,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-02-28,7.914375957113595,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-03-31,8.42166697092703,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-04-30,8.68401008789912,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-05-31,9.42117587262146,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-06-30,9.85991838153588,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-07-31,9.952883852215038,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-08-31,9.301840509061854,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-09-30,9.267919544314498,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-10-31,9.612227440060767,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-11-30,9.692466737690651,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1975-12-31,9.465094809980872,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-01-31,10.041496333847563,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-02-29,10.140430912276086,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-03-31,9.93614293789839,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-04-30,10.095918966664916,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-05-31,9.987090127633971,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-06-30,9.850727109296905,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-07-31,9.975125100381184,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-08-31,9.784322430235576,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-09-30,9.8880654170328,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-10-31,9.432133799515173,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-11-30,9.252520661808424,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1976-12-31,9.456605458137304,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-01-31,9.322008992702958,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-02-28,9.019301140190736,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-03-31,8.933048491786957,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-04-30,8.69764978489057,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-05-31,8.576768521390033,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-06-30,8.529037710660445,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-07-31,8.528064552183789,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-08-31,8.243821291042925,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-09-30,8.047284912384306,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-10-31,7.811633981029595,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-11-30,7.833887703324163,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1977-12-31,7.783287828012201,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-01-31,7.480252446463481,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-02-28,7.368230323935594,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-03-31,7.34824575914915,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-04-30,7.598196071862951,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-05-31,7.909202716949534,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-06-30,7.856561345373071,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-07-31,7.740654906188502,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-08-31,8.19316212639377,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-09-30,8.112930037463741,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-10-31,7.686963405626208,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-11-30,7.046306039403197,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1978-12-31,6.993596132963255,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-01-31,7.061658258812255,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-02-28,6.748615832453012,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-03-31,6.697618276145327,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-04-30,6.70940082324333,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-05-31,6.433046311746174,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-06-30,6.441422489404842,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-07-31,6.405470600815284,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-08-31,6.597947551161302,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-09-30,6.572846693862662,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-10-31,6.291715273765067,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-11-30,6.211197943308259,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1979-12-31,6.423444190433314,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-01-31,6.5450468035468505,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-02-29,6.740300939821803,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-03-31,6.063274076652952,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-04-30,6.02717012303343,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-05-31,6.360616027245386,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-06-30,6.830959161206806,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-07-31,7.19693352674185,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-08-31,7.487020031808022,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-09-30,7.751080639589016,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-10-31,7.961113826729445,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-11-30,8.291375969840303,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1980-12-31,8.138378419579643,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-01-31,8.154915163264642,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-02-28,7.91582789680747,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-03-31,8.25680429173168,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-04-30,8.250103507706186,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-05-31,8.006385315604312,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-06-30,7.9660759341956,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-07-31,7.728754409999692,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-08-31,7.714434896811636,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-09-30,7.001820896357501,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-10-31,7.098010743392285,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-11-30,7.375344571046167,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
1981-12-31,7.562822659602912,0.8607370769091486,0.1392629230908514,rising,0.9,0.1
